txn_id,account_id,customer_id,timestamp,amount,currency,direction,channel,counterparty,counterparty_country,asset_type,crypto_symbol,wallet_type,buyer_id,is_conversion
TXN650B82AD41,ACC4BA97029,CUST0078,2026-06-15T19:47:16,4831.59,USD,debit,ach,Merchant/Kowalski,US,FIAT,,,,False
TXNCC247F738D,ACC27103F42,CUST0020,2026-06-15T20:03:06,9304.21,USD,debit,wire,Merchant/Tanaka,DE,FIAT,,,,False
TXN33181FC9AC,ACC62036A3C,CUST0013,2026-06-15T20:09:02,172.18,USD,credit,wire,Merchant/Abara,SG,FIAT,,,,False
TXN2E2BD18FBE,ACCC0175359,CUST0049,2026-06-15T20:32:06,412.64,USD,credit,card,Merchant/Kim,AU,FIAT,,,,False
TXN51A7061DDA,ACC0BB1FA13,CUST0057,2026-06-15T20:47:12,341.56,USD,debit,ach,Merchant/Khan,CA,FIAT,,,,False
TXN442EAD4D0A,ACC27103F42,CUST0020,2026-06-15T20:50:29,5004.82,USD,debit,wire,Merchant/Silva,DE,FIAT,,,,False
TXN4A75BB8281,ACC1DAE138B,CUST0043,2026-06-15T21:10:26,1120.83,USD,credit,card,Merchant/Abara,US,FIAT,,,,False
TXN2EA333E495,ACCBE7FE883,CUST0017,2026-06-15T21:27:34,3878.56,USD,credit,card,Merchant/Cohen,US,FIAT,,,,False
TXN0F7894A17E,ACCC503EFC8,CUST0014,2026-06-15T21:59:44,3220.42,XRP,credit,crypto,OrbitalX,NL,CRYPTO,XRP,exchange_wallet,BUYER-47CDBA,False
TXNA4B41E1A43,ACC78072F9C,CUST0046,2026-06-15T23:41:52,1390.46,SOL,debit,crypto,NovaCrypto,NL,CRYPTO,SOL,exchange_wallet,,False
TXN69D7D91A97,ACCBC14B93C,CUST0010,2026-06-15T23:44:43,311.3,USD,debit,ach,Merchant/Brown,GB,FIAT,,,,False
TXN4DCDC1F961,ACCC60BE801,CUST0076,2026-06-16T01:08:55,469.23,USD,debit,ach,Merchant/Smith,DE,FIAT,,,,False
TXN2B7FF951B9,ACCBC14B93C,CUST0010,2026-06-16T01:47:58,580.47,USD,credit,ach,Merchant/Patel,GB,FIAT,,,,False
TXNC83A403C77,ACCC9E7F2BE,CUST0009,2026-06-16T03:43:45,2994.98,USD,credit,wire,Merchant/Kowalski,AU,FIAT,,,,False
TXN4FDA9DA674,ACC1DAE138B,CUST0043,2026-06-16T04:41:29,427.22,USD,debit,wire,Merchant/Nguyen,US,FIAT,,,,False
TXN6A45D0F5FC,ACCD8848F30,CUST0016,2026-06-16T04:53:41,698.51,USD,credit,ach,Merchant/Muller,CA,FIAT,,,,False
TXNBC3E9D6CA5,ACCAAB9FE6D,CUST0045,2026-06-16T05:40:54,737.91,USD,debit,ach,Merchant/Tanaka,FR,FIAT,,,,False
TXN2A3F25422D,ACC2228256E,CUST0024,2026-06-16T05:57:30,710.99,SOL,credit,crypto,ClearChain Exchange,DE,CRYPTO,SOL,exchange_wallet,BUYER-51A00B,False
TXN9D4854ADB6,ACCBE7FE883,CUST0017,2026-06-16T06:55:12,4982.38,USD,credit,wire,Merchant/Abara,US,FIAT,,,,False
TXN97B04890BC,ACCFD2FB4EE,CUST0008,2026-06-16T07:03:26,1395.27,USD,credit,wire,Merchant/Cohen,DE,FIAT,,,,False
TXN396FB9B3E3,ACCBC14B93C,CUST0010,2026-06-16T07:12:06,295.64,USD,credit,ach,Merchant/Khan,GB,FIAT,,,,False
TXN6E72E11644,ACCD72300B2,CUST0047,2026-06-16T07:27:13,2079.6,USD,credit,wire,Merchant/Reyes,SG,FIAT,,,,False
TXNEA6DA0854B,ACCD3711587,CUST0024,2026-06-16T07:42:06,3422.98,USD,credit,wire,Merchant/Osei,DE,FIAT,,,,False
TXNF99729824D,ACC16F48D07,CUST0040,2026-06-16T10:11:29,8595.47,USD,debit,wire,Merchant/Lee,FR,FIAT,,,,False
TXNDF81A32800,ACC163A7066,CUST0075,2026-06-16T11:26:24,1041.73,USD,debit,wire,Merchant/Lee,SG,FIAT,,,,False
TXNE8B4E6644A,ACC282C086D,CUST0036,2026-06-16T11:53:04,2435.03,ETH,credit,crypto,P2P Marketplace,AU,CRYPTO,ETH,exchange_wallet,BUYER-EC7ABA,False
TXN217F0B7AEC,ACC0A07CC5A,CUST0086,2026-06-16T12:47:28,8834.93,USD,credit,ach,Merchant/Kowalski,CA,FIAT,,,,False
TXNC021C046AE,ACC7DD16C55,CUST0002,2026-06-16T13:40:23,396.21,USD,debit,ach,Merchant/Kowalski,NL,FIAT,,,,False
TXN4D5D16B894,ACC68550ACB,CUST0003,2026-06-16T15:01:55,1260.11,USD,credit,card,Merchant/Silva,DE,FIAT,,,,False
TXNC88C83B251,ACC62036A3C,CUST0013,2026-06-16T15:10:44,812.68,USD,credit,wire,Merchant/Novak,SG,FIAT,,,,False
TXN8DD35578AE,ACCD3711587,CUST0024,2026-06-16T15:29:15,4577.61,USD,debit,wire,Merchant/Santos,DE,FIAT,,,,False
TXN05DBCA7F2A,ACC1E50EF85,CUST0023,2026-06-16T15:47:52,1830.03,XRP,credit,crypto,ClearChain Exchange,GB,CRYPTO,XRP,exchange_wallet,BUYER-98E8D0,False
TXN7B36AF2B24,ACCED830739,CUST0042,2026-06-16T16:51:37,819.97,USD,debit,card,Merchant/Novak,CA,FIAT,,,,False
TXN62ACBF7400,ACCC9E7F2BE,CUST0009,2026-06-16T17:59:38,1460.57,XRP,debit,crypto,CoinBridge Exchange,AU,CRYPTO,XRP,exchange_wallet,,False
TXN232A7257D6,ACC52C9E5CD,CUST0044,2026-06-16T19:38:17,461.17,USD,debit,card,Merchant/Sato,CA,FIAT,,,,False
TXN7043D3B804,ACCEFC74DA3,CUST0052,2026-06-16T19:48:36,3775.45,USD,debit,wire,Merchant/Novak,DE,FIAT,,,,False
TXNA59EA1D951,ACCD72300B2,CUST0047,2026-06-16T21:17:43,1891.83,USD,debit,ach,Merchant/Kowalski,SG,FIAT,,,,False
TXNF3290948D5,ACC4A13B151,CUST0004,2026-06-16T21:38:48,1052.12,XRP,debit,crypto,NovaCrypto,GB,CRYPTO,XRP,exchange_wallet,,False
TXN1198EF2D74,ACCD375BE54,CUST0048,2026-06-16T22:18:06,3207.11,USD,credit,ach,Merchant/Osei,US,FIAT,,,,False
TXN477CC6867C,ACCF1E2B839,CUST0032,2026-06-16T22:29:52,2313.37,USDT,debit,crypto,OrbitalX,CA,CRYPTO,USDT,exchange_wallet,,False
TXN18D1A2BCFC,ACC006A7EBF,CUST0055,2026-06-16T23:09:18,1201.33,USD,debit,card,Merchant/Rossi,NL,FIAT,,,,False
TXN1B2DDA5AC8,ACC586AEF9F,CUST0085,2026-06-16T23:18:56,174.48,USD,debit,ach,Merchant/Osei,DE,FIAT,,,,False
TXN20A557EBE6,ACC0F13B6AE,CUST0038,2026-06-16T23:57:09,671.97,USD,debit,ach,Merchant/Khan,CA,FIAT,,,,False
TXN454C3EC85C,ACC79CD60D9,CUST0069,2026-06-17T00:34:12,572.78,USD,debit,wire,Merchant/Chen,AU,FIAT,,,,False
TXN949050A378,ACC4BA97029,CUST0078,2026-06-17T01:19:03,2013.25,USD,debit,card,Merchant/Ivanov,US,FIAT,,,,False
TXNC4BC379630,ACC4A13B151,CUST0004,2026-06-17T01:26:47,2904.87,ETH,debit,crypto,OrbitalX,GB,CRYPTO,ETH,exchange_wallet,,False
TXN4CBC95926F,ACCC503EFC8,CUST0014,2026-06-17T01:42:38,217.19,USD,debit,card,Merchant/Smith,NL,FIAT,,,,False
TXN95C1AFF0AA,ACC79CD60D9,CUST0069,2026-06-17T02:36:50,3516.67,USD,credit,card,Merchant/Reyes,AU,FIAT,,,,False
TXN2F664B3410,ACCBFA7080B,CUST0053,2026-06-17T02:57:18,7657.31,USD,debit,ach,Merchant/Muller,SG,FIAT,,,,False
TXN045E4D65DF,ACCC60BE801,CUST0076,2026-06-17T03:57:12,139.23,USD,debit,card,Merchant/Nguyen,DE,FIAT,,,,False
TXN86A209C6C7,ACCEED3F5D7,CUST0006,2026-06-17T04:14:41,884.78,USD,credit,wire,Merchant/Kim,SG,FIAT,,,,False
TXN43090555ED,ACC50D980A5,CUST0088,2026-06-17T04:29:29,2331.15,SOL,credit,crypto,NovaCrypto,SG,CRYPTO,SOL,exchange_wallet,BUYER-3B4336,False
TXN7B74B3584C,ACCC0175359,CUST0049,2026-06-17T05:01:38,731.17,USD,debit,card,Merchant/Santos,AU,FIAT,,,,False
TXN0F3E81A2AD,ACC68550ACB,CUST0003,2026-06-17T07:34:57,1321.75,USD,credit,wire,Merchant/Garcia,DE,FIAT,,,,False
TXN85DF0B01BF,ACCEFC74DA3,CUST0052,2026-06-17T08:07:54,8137.17,USD,debit,wire,Merchant/Haddad,DE,FIAT,,,,False
TXNBF7D5CBC38,ACC0E253720,CUST0041,2026-06-17T09:13:21,800.04,USD,debit,card,Merchant/Kowalski,CA,FIAT,,,,False
TXN97689B61D3,ACCC503EFC8,CUST0014,2026-06-17T10:03:17,523.25,USD,credit,ach,Merchant/Farouk,NL,FIAT,,,,False
TXNC3E08D4F77,ACCEA07313F,CUST0075,2026-06-17T10:15:01,949.87,USD,debit,wire,Merchant/Santos,SG,FIAT,,,,False
TXN7B68AFCC75,ACC428B80C7,CUST0022,2026-06-17T10:16:25,219.86,USD,credit,wire,Merchant/Rossi,US,FIAT,,,,False
TXN14FAF22A7D,ACC59A51106,CUST0025,2026-06-17T11:23:33,1338.52,SOL,credit,crypto,OrbitalX,SG,CRYPTO,SOL,exchange_wallet,BUYER-1A4E3E,False
TXNE5576B181F,ACC5D8749DD,CUST0035,2026-06-17T11:30:56,651.16,USD,debit,ach,Merchant/Muller,SG,FIAT,,,,False
TXN3EBF302F77,ACC0EE28409,CUST0047,2026-06-17T13:51:29,3547.01,USD,credit,wire,Merchant/Chen,SG,FIAT,,,,False
TXN81BCCDAF88,ACCDB117379,CUST0034,2026-06-17T14:12:47,5373.72,USD,debit,card,Merchant/Sato,US,FIAT,,,,False
TXNA979A537FB,ACC78049D8C,CUST0041,2026-06-17T15:02:12,735.55,USD,credit,card,Merchant/Chen,CA,FIAT,,,,False
TXN1C3D0291CD,ACCBA968A55,CUST0066,2026-06-17T15:10:38,587.3,USD,credit,card,Merchant/Patel,NL,FIAT,,,,False
TXN758D3BF07B,ACC428B80C7,CUST0022,2026-06-17T15:20:34,123.42,USD,debit,wire,Merchant/Adeyemi,US,FIAT,,,,False
TXN7F6E4159A2,ACC7452DD56,CUST0062,2026-06-17T15:38:03,690.4,USD,credit,card,Merchant/Adeyemi,AU,FIAT,,,,False
TXN3E1630EC59,ACC04B4F9D3,CUST0019,2026-06-17T15:53:59,8626.18,USD,credit,wire,Merchant/Abara,GB,FIAT,,,,False
TXNCF6C5E0E3E,ACC282C086D,CUST0036,2026-06-17T15:54:39,2442.28,USD,debit,card,Merchant/Abara,AU,FIAT,,,,False
TXNBC09922C26,ACC27103F42,CUST0020,2026-06-17T15:55:54,6629.68,USD,credit,wire,Merchant/Santos,DE,FIAT,,,,False
TXN4A8CF94C69,ACC39F0CA15,CUST0084,2026-06-17T18:05:06,2283.99,USD,debit,card,Merchant/Cohen,GB,FIAT,,,,False
TXNFE71DC553C,ACCA91A5FC0,CUST0019,2026-06-17T19:04:26,5023.67,USD,credit,card,Merchant/Kowalski,GB,FIAT,,,,False
TXNDCA86EB9B2,ACCEFC74DA3,CUST0052,2026-06-17T19:08:42,6921.23,USD,debit,wire,Merchant/Silva,DE,FIAT,,,,False
TXNE6637763F9,ACC39F0CA15,CUST0084,2026-06-17T21:34:41,1301.02,ETH,debit,crypto,NovaCrypto,GB,CRYPTO,ETH,exchange_wallet,,False
TXN38BED1874A,ACC29E078EA,CUST0060,2026-06-17T21:59:29,146.57,USD,credit,wire,Merchant/Novak,FR,FIAT,,,,False
TXN148D53BA62,ACC214B90FB,CUST0070,2026-06-17T23:29:00,474.13,USD,credit,card,Merchant/Andersson,SG,FIAT,,,,False
TXNBE0EC847DF,ACC282C086D,CUST0036,2026-06-17T23:53:04,5939.87,XRP,credit,crypto,P2P Marketplace,AU,CRYPTO,XRP,exchange_wallet,BUYER-70CD08,False
TXN79205C1536,ACCC411DF40,CUST0079,2026-06-18T00:07:06,1229.2,USD,credit,ach,Merchant/Kim,SG,FIAT,,,,False
TXN52A121219D,ACC2F9105AC,CUST0005,2026-06-18T00:40:03,524.25,USD,debit,wire,Merchant/Abara,CA,FIAT,,,,False
TXN082D49811A,ACC41382873,CUST0029,2026-06-18T02:06:36,2173.09,USD,debit,ach,Merchant/Adeyemi,NL,FIAT,,,,False
TXN760532A785,ACC0EE28409,CUST0047,2026-06-18T02:37:52,1843.52,SOL,credit,crypto,ClearChain Exchange,SG,CRYPTO,SOL,exchange_wallet,BUYER-3DE6EE,False
TXN53CDD68DF6,ACC1DAE138B,CUST0043,2026-06-18T04:41:20,1230.39,USD,debit,ach,Merchant/Novak,US,FIAT,,,,False
TXNEB964C3BEE,ACCC60BE801,CUST0076,2026-06-18T04:49:43,691.94,USD,debit,card,Merchant/Haddad,DE,FIAT,,,,False
TXN7599D870DC,ACC586AEF9F,CUST0085,2026-06-18T04:53:35,349.03,USD,credit,wire,Merchant/Abara,DE,FIAT,,,,False
TXNCFB850944D,ACCFD2FB4EE,CUST0008,2026-06-18T05:35:40,1461.94,USD,credit,card,Merchant/Ivanov,DE,FIAT,,,,False
TXND24BC22E9F,ACC8E73C8F5,CUST0059,2026-06-18T05:48:52,2036.6,USD,debit,wire,Merchant/Novak,CA,FIAT,,,,False
TXNBA1DCFAF18,ACCC503EFC8,CUST0014,2026-06-18T06:36:21,396.26,USD,credit,card,Merchant/Volkov,NL,FIAT,,,,False
TXND1D401F202,ACCFFF6AE73,CUST0073,2026-06-18T08:14:58,904.23,USD,debit,card,Merchant/Silva,DE,FIAT,,,,False
TXNA587C28927,ACCFFF6AE73,CUST0073,2026-06-18T08:44:15,373.36,USD,credit,wire,Merchant/Kim,DE,FIAT,,,,False
TXN86DF381C1F,ACCBE7FE883,CUST0017,2026-06-18T09:14:49,4680.84,USD,debit,card,Merchant/Nguyen,US,FIAT,,,,False
TXN8A8579B910,ACC961021F3,CUST0058,2026-06-18T09:33:19,446.82,USD,debit,wire,Merchant/Petrov,DE,FIAT,,,,False
TXN8272D43261,ACC78072F9C,CUST0046,2026-06-18T10:00:51,444.85,USD,debit,wire,Merchant/Patel,NL,FIAT,,,,False
TXNF3546086AC,ACCDB6B7A26,CUST0065,2026-06-18T10:09:32,4827.27,USD,debit,card,Merchant/Kowalski,CA,FIAT,,,,False
TXN2473159142,ACC8E73C8F5,CUST0059,2026-06-18T12:01:11,1611.98,USD,credit,ach,Merchant/Muller,CA,FIAT,,,,False
TXN1028CDA881,ACC68550ACB,CUST0003,2026-06-18T12:13:48,600.07,USD,credit,card,Merchant/Kim,DE,FIAT,,,,False
TXN365C404408,ACCDCF37C97,CUST0011,2026-06-18T12:28:37,675.62,USD,debit,wire,Merchant/Khan,AU,FIAT,,,,False
TXN97474593C8,ACCCD78BF1B,CUST0026,2026-06-18T12:39:38,4771.83,USD,credit,ach,Merchant/Lee,DE,FIAT,,,,False
TXN2D770DE274,ACC2AE359FF,CUST0032,2026-06-18T12:51:49,396.16,XRP,credit,crypto,CoinBridge Exchange,CA,CRYPTO,XRP,exchange_wallet,BUYER-CB21E4,False
TXN1E7EBA7BDE,ACC16F48D07,CUST0040,2026-06-18T12:57:05,6668.92,USD,credit,wire,Merchant/Andersson,FR,FIAT,,,,False
TXNDE93D38DC3,ACCFD76BC67,CUST0070,2026-06-18T13:10:40,916.66,USD,credit,ach,Merchant/Nguyen,SG,FIAT,,,,False
TXNE664010CAF,ACCCFFF58EB,CUST0060,2026-06-18T13:12:03,162.29,USD,credit,ach,Merchant/Sato,FR,FIAT,,,,False
TXNEBEB8E67D5,ACCBAF5614F,CUST0039,2026-06-18T14:13:43,3619.02,USD,debit,card,Merchant/Cohen,AU,FIAT,,,,False
TXNB768A94216,ACCBAF5614F,CUST0039,2026-06-18T14:23:46,2606.86,USD,debit,wire,Merchant/Silva,AU,FIAT,,,,False
TXN080CD3569B,ACCDCF37C97,CUST0011,2026-06-18T15:52:12,311.71,USD,debit,card,Merchant/Kowalski,AU,FIAT,,,,False
TXNE5B6442647,ACC0BB1FA13,CUST0057,2026-06-18T17:06:47,820.97,USD,debit,card,Merchant/Kowalski,CA,FIAT,,,,False
TXND08D91760F,ACC586AEF9F,CUST0085,2026-06-18T17:11:46,92.22,USD,debit,card,Merchant/Patel,DE,FIAT,,,,False
TXNA6A0BE06DE,ACCAF58DD2C,CUST0033,2026-06-18T19:34:48,846.79,USD,credit,card,Merchant/Garcia,NL,FIAT,,,,False
TXNBD78B87B8C,ACCDB6B7A26,CUST0065,2026-06-18T21:32:46,4639.0,USD,debit,card,Merchant/Garcia,CA,FIAT,,,,False
TXN27914BCD8D,ACCC503EFC8,CUST0014,2026-06-18T21:50:16,397.64,USD,debit,card,Merchant/Chen,NL,FIAT,,,,False
TXNDC0150B5FB,ACC78072F9C,CUST0046,2026-06-18T21:55:03,202.38,USD,credit,wire,Merchant/Kim,NL,FIAT,,,,False
TXN5AF7689B0E,ACCF1E2B839,CUST0032,2026-06-18T22:04:48,2012.52,USD,credit,card,Merchant/Adeyemi,CA,FIAT,,,,False
TXNEACA1F171B,ACCFD76BC67,CUST0070,2026-06-18T22:25:03,1539.84,USD,credit,wire,Merchant/Nguyen,SG,FIAT,,,,False
TXN9B701203A1,ACCEED3F5D7,CUST0006,2026-06-18T23:32:26,1820.25,USD,credit,wire,Merchant/Andersson,SG,FIAT,,,,False
TXNA4F2BA792F,ACC7A6DEBCB,CUST0081,2026-06-18T23:54:48,3011.56,USD,credit,card,Merchant/Nguyen,AU,FIAT,,,,False
TXNA054174592,ACC0BB1FA13,CUST0057,2026-06-19T00:05:04,528.19,USD,credit,card,Merchant/Moreau,CA,FIAT,,,,False
TXNB2F23FEC53,ACC2AE359FF,CUST0032,2026-06-19T00:33:39,3934.57,USD,credit,ach,Merchant/Tanaka,CA,FIAT,,,,False
TXN8DD12A7AB4,ACCCC1882B4,CUST0089,2026-06-19T01:17:15,3490.54,USD,credit,wire,Merchant/Ivanov,SG,FIAT,,,,False
TXNEFFAE688B3,ACC02414BC0,CUST0090,2026-06-19T01:54:33,147.75,USD,debit,card,Merchant/Smith,CA,FIAT,,,,False
TXNB037ED97BA,ACCEFC74DA3,CUST0052,2026-06-19T03:06:57,4404.63,USD,debit,card,Merchant/Ivanov,DE,FIAT,,,,False
TXN07374C3F0C,ACCDCF37C97,CUST0011,2026-06-19T03:35:26,179.91,USD,credit,wire,Merchant/Santos,AU,FIAT,,,,False
TXNDA6A9036CB,ACC27103F42,CUST0020,2026-06-19T03:39:23,2397.58,USD,debit,card,Merchant/Nguyen,DE,FIAT,,,,False
TXN3FC7EA5032,ACCBC14B93C,CUST0010,2026-06-19T04:11:44,339.46,USD,debit,ach,Merchant/Silva,GB,FIAT,,,,False
TXN20D79D08BA,ACC78072F9C,CUST0046,2026-06-19T05:32:58,450.58,USD,credit,wire,Merchant/Khan,NL,FIAT,,,,False
TXNE3343C8827,ACCFD2FB4EE,CUST0008,2026-06-19T06:28:26,888.55,USD,debit,wire,Merchant/Lee,DE,FIAT,,,,False
TXNAB1B48837C,ACC0BB1FA13,CUST0057,2026-06-19T06:43:11,1690.71,ETH,debit,crypto,ClearChain Exchange,CA,CRYPTO,ETH,exchange_wallet,,False
TXNAE9AEA36A6,ACC35543B56,CUST0064,2026-06-19T07:11:39,234.41,USD,credit,wire,Merchant/Farouk,FR,FIAT,,,,False
TXN324D01B783,ACC53946092,CUST0012,2026-06-19T08:00:07,230.64,BTC,credit,crypto,CoinBridge Exchange,CA,CRYPTO,BTC,exchange_wallet,BUYER-0C597C,False
TXN6EB6F6A600,ACCF1E2B839,CUST0032,2026-06-19T08:46:40,3674.45,USD,debit,wire,Merchant/Moreau,CA,FIAT,,,,False
TXN330BC6A26E,ACC57556A6E,CUST0080,2026-06-19T09:06:44,262.59,USD,credit,card,Merchant/Sato,NL,FIAT,,,,False
TXNF6F6992D15,ACCC67FF9ED,CUST0076,2026-06-19T09:30:32,886.55,USD,credit,ach,Merchant/Adeyemi,DE,FIAT,,,,False
TXN63CF3C4018,ACC41382873,CUST0029,2026-06-19T10:28:43,979.51,USD,debit,card,Merchant/Haddad,NL,FIAT,,,,False
TXN8FA5203A8C,ACCEFC74DA3,CUST0052,2026-06-19T10:31:58,46012.44,USD,credit,wire,Pass-through Holdings LLC,DE,FIAT,,,,False
TXNEA69D929C2,ACCFD2FB4EE,CUST0008,2026-06-19T10:58:09,1581.47,USD,credit,card,Merchant/Novak,DE,FIAT,,,,False
TXNAC7AC2154F,ACC282C086D,CUST0036,2026-06-19T11:53:04,4902.51,XRP,credit,crypto,P2P Marketplace,AU,CRYPTO,XRP,exchange_wallet,BUYER-70CD08,False
TXN8FA41E7F79,ACCED830739,CUST0042,2026-06-19T12:46:58,2658.95,ETH,credit,crypto,NovaCrypto,CA,CRYPTO,ETH,exchange_wallet,BUYER-C55A90,False
TXNBB97DDE34A,ACC0F13B6AE,CUST0038,2026-06-19T13:46:29,535.76,USD,debit,wire,Merchant/Lee,CA,FIAT,,,,False
TXN4851690126,ACC2AE359FF,CUST0032,2026-06-19T14:54:17,4701.95,USD,credit,ach,Merchant/Kim,CA,FIAT,,,,False
TXNE258CA5DAB,ACC961021F3,CUST0058,2026-06-19T17:36:58,152.62,USD,debit,card,Merchant/Kowalski,DE,FIAT,,,,False
TXNE3C3B81D0D,ACC4871A11C,CUST0033,2026-06-19T18:45:18,549.41,USD,debit,ach,Merchant/Moreau,NL,FIAT,,,,False
TXN0D22745A94,ACCD72300B2,CUST0047,2026-06-19T20:07:06,1333.19,USD,credit,ach,Merchant/Nguyen,SG,FIAT,,,,False
TXN3F49EC886C,ACC1DAE138B,CUST0043,2026-06-19T21:21:45,769.72,USD,credit,ach,Merchant/Khan,US,FIAT,,,,False
TXNE025944838,ACCE449065E,CUST0082,2026-06-19T21:26:36,711.93,USD,debit,card,Merchant/Ivanov,DE,FIAT,,,,False
TXNE470CB490F,ACC35B23C21,CUST0040,2026-06-19T22:11:23,8771.29,USD,credit,ach,Merchant/Andersson,FR,FIAT,,,,False
TXN9425B1AA99,ACCFFF6AE73,CUST0073,2026-06-19T22:17:02,785.33,USD,debit,wire,Merchant/Osei,DE,FIAT,,,,False
TXN935F0683F3,ACC3CFC47AF,CUST0017,2026-06-19T22:54:31,2075.37,USD,credit,wire,Merchant/Nguyen,US,FIAT,,,,False
TXNC239E07801,ACC7A6DEBCB,CUST0081,2026-06-19T23:01:19,894.09,USD,credit,ach,Merchant/Brown,AU,FIAT,,,,False
TXN20374F2A63,ACC3CFC47AF,CUST0017,2026-06-19T23:59:16,1715.5,USD,credit,wire,Merchant/Muller,US,FIAT,,,,False
TXN05D1507804,ACCEA07313F,CUST0075,2026-06-20T00:46:59,942.32,USD,debit,card,Merchant/Tanaka,SG,FIAT,,,,False
TXNA2471254C5,ACC02414BC0,CUST0090,2026-06-20T02:55:47,396.93,USD,debit,wire,Merchant/Okafor,CA,FIAT,,,,False
TXN585752A666,ACC4BA97029,CUST0078,2026-06-20T05:01:54,3997.87,USDT,credit,crypto,CoinBridge Exchange,US,CRYPTO,USDT,exchange_wallet,BUYER-36EFD3,False
TXN5E86BED76A,ACC81B90DDF,CUST0074,2026-06-20T05:02:31,3075.95,SOL,credit,crypto,ClearChain Exchange,NL,CRYPTO,SOL,exchange_wallet,BUYER-9224E2,False
TXN8D94A1DE9E,ACC41382873,CUST0029,2026-06-20T05:04:50,6625.82,USD,credit,wire,Merchant/Patel,NL,FIAT,,,,False
TXNFF5671528A,ACCC40869FF,CUST0037,2026-06-20T05:17:53,1188.54,USD,credit,wire,Merchant/Novak,US,FIAT,,,,False
TXN70BA46FC01,ACCC411DF40,CUST0079,2026-06-20T05:24:14,220.53,USD,debit,wire,Merchant/Kim,SG,FIAT,,,,False
TXN719C0F4C51,ACCEFC74DA3,CUST0052,2026-06-20T05:31:58,42602.0,USD,debit,wire,Second Party Ventures Inc,SG,FIAT,,,,False
TXNE4F26EFAD5,ACCD72300B2,CUST0047,2026-06-20T05:49:33,912.84,USD,credit,card,Merchant/Petrov,SG,FIAT,,,,False
TXNE5C800E790,ACCCFFF58EB,CUST0060,2026-06-20T06:19:08,306.25,USD,credit,ach,Merchant/Smith,FR,FIAT,,,,False
TXNABB9515508,ACC64971567,CUST0068,2026-06-20T06:32:46,1207.59,USD,debit,wire,Merchant/Patel,DE,FIAT,,,,False
TXNA6DC43057E,ACCC40869FF,CUST0037,2026-06-20T06:38:05,8826.48,USD,credit,ach,Merchant/Haddad,US,FIAT,,,,False
TXN414BD3006B,ACC0BB1FA13,CUST0057,2026-06-20T07:38:26,1390.12,SOL,credit,crypto,ClearChain Exchange,CA,CRYPTO,SOL,exchange_wallet,BUYER-145D23,False
TXNA5C5403126,ACC35543B56,CUST0064,2026-06-20T08:23:28,237.02,USD,credit,wire,Merchant/Kim,FR,FIAT,,,,False
TXN542801EE00,ACC7452DD56,CUST0062,2026-06-20T08:47:45,1004.1,USD,credit,ach,Merchant/Volkov,AU,FIAT,,,,False
TXN4487DC8144,ACC53946092,CUST0012,2026-06-20T10:10:49,2044.09,USD,credit,ach,Merchant/Ivanov,CA,FIAT,,,,False
TXNBFE2BC2A23,ACC53946092,CUST0012,2026-06-20T10:30:09,4590.52,USD,debit,wire,Merchant/Nguyen,CA,FIAT,,,,False
TXN7746D47215,ACC8E73C8F5,CUST0059,2026-06-20T10:39:40,2541.82,ETH,credit,crypto,CoinBridge Exchange,CA,CRYPTO,ETH,exchange_wallet,BUYER-38D36C,False
TXNDD81DA3F36,ACC60478FA5,CUST0015,2026-06-20T11:15:36,2274.89,USDT,debit,crypto,ClearChain Exchange,CA,CRYPTO,USDT,exchange_wallet,,False
TXN1C07EBCD31,ACCC503EFC8,CUST0014,2026-06-20T12:32:23,1140.84,USD,credit,card,Merchant/Garcia,NL,FIAT,,,,False
TXN1A64560158,ACCAAB9FE6D,CUST0045,2026-06-20T12:34:34,1034.54,USD,credit,wire,Merchant/Petrov,FR,FIAT,,,,False
TXN8FED8206CA,ACC94EF9BD4,CUST0071,2026-06-20T12:52:30,3135.01,USDT,credit,crypto,NovaCrypto,SG,CRYPTO,USDT,exchange_wallet,BUYER-9172E6,False
TXN9F5C464A00,ACCDDE58137,CUST0063,2026-06-20T13:47:37,814.48,USD,debit,ach,Merchant/Osei,CA,FIAT,,,,False
TXN235C8A020C,ACC16F48D07,CUST0040,2026-06-20T14:32:22,3731.61,USD,debit,wire,Merchant/Lee,FR,FIAT,,,,False
TXNC859AA0403,ACC0E253720,CUST0041,2026-06-20T15:40:10,135.26,USD,credit,ach,Merchant/Okafor,CA,FIAT,,,,False
TXNBF6C0BB2A7,ACC7A6DEBCB,CUST0081,2026-06-20T16:58:10,1307.06,USD,debit,card,Merchant/Chen,AU,FIAT,,,,False
TXN722A7A919A,ACC890A231D,CUST0072,2026-06-20T17:10:44,3668.77,ETH,credit,crypto,ClearChain Exchange,AU,CRYPTO,ETH,exchange_wallet,BUYER-853122,False
TXN3C009EE544,ACC0EE28409,CUST0047,2026-06-20T17:24:32,649.11,USD,debit,ach,Merchant/Okafor,SG,FIAT,,,,False
TXNBBB1B156C3,ACC04B4F9D3,CUST0019,2026-06-20T17:31:57,7957.22,USD,debit,ach,Merchant/Volkov,GB,FIAT,,,,False
TXNF4C12282BF,ACC4871A11C,CUST0033,2026-06-20T17:58:37,611.61,USD,debit,card,Merchant/Cohen,NL,FIAT,,,,False
